"name","gender","age","measurements","height","profile_view","status","orientation","subscribe","video_view","rank","weight","info_text","verified"
"Gemma Hiles",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"57,452","
				3064			","Weight:
							106 lbs (48 kg)","Born:
							1986-11-27,Birthplace:
							Blackpool, England, United Kingdom,Height:
							5 ft 3 in (160 cm),Weight:
							106 lbs (48 kg),Website:
							Official Site","0"
"Elle Panda","Gender:
							Couple","May 5, 1989","Measurements:
								32B-24-44","Height:
								5 ft 11 in (180 cm)","Pornstar Profile Views:
								61,398","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        63.8K        ","
        25.9M        ","
                                                            
                                                    2418            ","Weight:
								145 lbs (66 kg)","Gender:
							Couple,Birthday:
							May 5, 1989,Age:
							29,Measurements:
								32B-24-44,Height:
								5 ft 11 in (180 cm),Weight:
								145 lbs (66 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Brunette,Tattoos:
							Yes,Piercings:
							Yes,Interests and hobbies:
								PLEASE SUBSCRIBE!!,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							Panda World, US,Turn Ons:
								PLEASE SUBSCRIBE!!,Turn Offs:
								PLEASE SUBSCRIBE!!,Pornstar Profile Views:
								61,398,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                704,226,Videos Watched:
                                889,Joined:
                                1 year ago","1"
"Lydia Pirelli",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"4,577,835","
				2755			",NA,"Born:
							1976-06-26,Birthplace:
							Frankfurt am Main, Germany,Height:
							5 ft 4 in (163 cm)","0"
"Farrah Flower",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"12,542,758","
				2775			","Weight:
							130 lbs (59 kg)","Born:
							1995-01-01,Birthplace:
							Grayling, Michigan, United States of America,Height:
							5 ft 8 in (173 cm),Weight:
							130 lbs (59 kg)","0"
"Kara Bare",NA,NA,NA,NA,NA,NA,NA,NA,"930,339","
				2952			",NA,"","0"
"Nikki Anderson",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"3,310,665","
				3031			",NA,"Born:
							1977-03-01,Birthplace:
							Hungary,Height:
							5 ft 6 in (168 cm)","0"
"Emy Russo",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"15,405,622","
				2616			","Weight:
							138 lbs (63 kg)","Born:
							1990-06-05,Birthplace:
							Paris, France,Height:
							5 ft 7 in (170 cm),Weight:
							138 lbs (63 kg)","0"
"Skyler Nicole",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"18,129,116","
				2828			","Weight:
							121 lbs (55 kg)","Born:
							1995-04-12,Birthplace:
							Orlando, Florida, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							121 lbs (55 kg)","0"
"Little April",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"3,408,244","
				3231			","Weight:
							104 lbs (47 kg)","Born:
							1986-01-04,Height:
							5 ft 4 in (163 cm),Weight:
							104 lbs (47 kg)","0"
"Dyanna Lauren",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"4,548,769","
				2947			","Weight:
							115 lbs (52 kg)","Born:
							1965-03-18,Birthplace:
							Los Angeles, California, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							115 lbs (52 kg)","0"
"Zuzana Drabinova",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"9,177,557","
				2813			",NA,"Born:
							1983-08-08,Height:
							5 ft 8 in (173 cm),Website:
							Official Site","0"
"Addison Rose",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"8,388,582","
				3061			","Weight:
							106 lbs (48 kg)","Born:
							1987-04-26,Birthplace:
							Lincoln, Nebraska, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							106 lbs (48 kg)","0"
"Chrissy Marie",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"37,766","
				2593			","Weight:
							112 lbs (51 kg)","Born:
							1989-07-08,Birthplace:
							Escondido, California, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							112 lbs (51 kg),Website:
							Official Site","0"
"Katalina Mills",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"20,572,116","
				2201			","Weight:
							121 lbs (55 kg)","Born:
							1996-11-30,Birthplace:
							United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							121 lbs (55 kg)","0"
"Kandee Lixxx",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"8,774,354","
				2787			","Weight:
							154 lbs (70 kg)","Born:
							1989-12-31,Birthplace:
							California, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							154 lbs (70 kg)","0"
"Lily Sincere",NA,NA,NA,"Height:
							5 ft 0 in (152 cm)",NA,NA,NA,NA,"980,423","
				2685			","Weight:
							115 lbs (52 kg)","Born:
							1991-08-22,Birthplace:
							United States of America,Height:
							5 ft 0 in (152 cm),Weight:
							115 lbs (52 kg)","0"
"Missy Mae",NA,NA,NA,"Height:
							4 ft 10 in (147 cm)",NA,NA,NA,NA,"11,147,797","
				2877			","Weight:
							86 lbs (39 kg)","Born:
							1989-09-07,Birthplace:
							Washington, United States of America,Height:
							4 ft 10 in (147 cm),Weight:
							86 lbs (39 kg)","0"
"Rossy Bush",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"31,337,029","
				3032			","Weight:
							116 lbs (53 kg)","Born:
							1993-01-06,Birthplace:
							Czech Republic,Height:
							5 ft 8 in (173 cm),Weight:
							116 lbs (53 kg)","0"
"Skyler Mckay",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"4,963,843","
				3066			",NA,"Born:
							1992-12-31,Birthplace:
							Scotland,Height:
							5 ft 3 in (160 cm)","0"
"Lovette",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"4,836,513","
				2883			","Weight:
							130 lbs (59 kg)","Born:
							1973-01-27,Birthplace:
							South Bend, Indiana, United States of America,Height:
							5 ft 2 in (157 cm),Weight:
							130 lbs (59 kg)","0"
"Christy Charming",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"59,949,441","
				2928			","Weight:
							108 lbs (49 kg)","Born:
							1993-11-13,Birthplace:
							Czech Republic,Height:
							5 ft 6 in (168 cm),Weight:
							108 lbs (49 kg)","0"
"Vinna Reed",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"33,905,417","
				2749			","Weight:
							112 lbs (51 kg)","Born:
							1990-01-08,Birthplace:
							Czech Republic,Height:
							5 ft 6 in (168 cm),Weight:
							112 lbs (51 kg)","0"
"Samoa",NA,NA,NA,NA,NA,NA,NA,NA,"212,765","
				2819			",NA,"","0"
"Aysha Dama",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"3,660,801","
				2582			","Weight:
							104 lbs (47 kg)","Born:
							1997-02-10,Birthplace:
							Canary Islands, Spain,Height:
							5 ft 4 in (163 cm),Weight:
							104 lbs (47 kg)","0"
"Farrah Dahl",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"7,585,116","
				2859			","Weight:
							108 lbs (49 kg)","Born:
							1980-12-01,Birthplace:
							Lafayette, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							108 lbs (49 kg)","0"
"Jackie Lin",NA,NA,NA,"Height:
							5 ft 0 in (152 cm)",NA,NA,NA,NA,"16,224,865","
				2961			","Weight:
							95 lbs (43 kg)","Born:
							1976-04-13,Birthplace:
							Fairfax, Virginia, United States of America,Height:
							5 ft 0 in (152 cm),Weight:
							95 lbs (43 kg)","0"
"Milla Vincent",NA,NA,NA,NA,NA,NA,NA,NA,"10,410,150","
				3167			",NA,"Born:
							1989-12-31,Birthplace:
							Saint Petersburg, Russia","0"
"Priscilla",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"10,684,582","
				2736			","Weight:
							114 lbs (52 kg)","Born:
							1983-12-19,Birthplace:
							Kadiivka, Ukraine,Height:
							5 ft 8 in (173 cm),Weight:
							114 lbs (52 kg)","0"
"Milena Angel","Gender:
							Female","Jun 10, 1991","Measurements:
								--",NA,"Pornstar Profile Views:
								1,251","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        2.7K        ","
        346K        ","
                                                            
                                                    2641            ",NA,"Gender:
							Female,Birthday:
							Jun 10, 1991,Age:
							27,Measurements:
								--,Interests and hobbies:
								Modeling, photography, design, creating & realizing erotic dreams!,Relationship status:
							Single,Interested in:
							Guys and Girls,Hometown:
							Kiev,Pornstar Profile Views:
								1,251,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                42,943,Videos Watched:
                                18,Joined:
                                1 year ago","1"
"Pleasure",NA,NA,NA,NA,NA,NA,NA,NA,"1,574,342","
				2860			",NA,"","0"
"Serenity",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"1,294,364","
				2824			","Weight:
							121 lbs (55 kg)","Born:
							1969-10-29,Birthplace:
							Fort Leonard Wood, Missouri, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							121 lbs (55 kg)","0"
"Ginger Lea",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"10,448,190","
				3018			","Weight:
							99 lbs (45 kg)","Born:
							1973-12-28,Birthplace:
							Hamilton, Ontario, Canada,Height:
							5 ft 3 in (160 cm),Weight:
							99 lbs (45 kg)","0"
"Angel Del Rey",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"23,869,834","
				3311			","Weight:
							99 lbs (45 kg)","Birthplace:
							California, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							99 lbs (45 kg)","0"
"Trillium",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"35,085,878","
				2599			","Weight:
							130 lbs (59 kg)","Born:
							1994-11-18,Birthplace:
							Austin, Texas, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							130 lbs (59 kg)","0"
"Sophia Lomeli",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"6,904,313","
				2851			","Weight:
							125 lbs (57 kg)","Born:
							1979-07-10,Birthplace:
							El Paso, Texas, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							125 lbs (57 kg)","0"
"Jordan Pryce",NA,"1986-04-02",NA,"Height:
						5 ft 5 in (165 cm)",NA,NA,NA,NA,"3,569,436","
				2729			","Weight:
						108 lbs (49 kg)","Born:
						1986-04-02,Birthplace:
						Russia,Height:
						5 ft 5 in (165 cm),Weight:
						108 lbs (49 kg)","0"
"Jenna Covelli",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"4,721,073","
				2938			","Weight:
							121 lbs (55 kg)","Born:
							1952-02-25,Birthplace:
							Oakland, California, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							121 lbs (55 kg)","0"
"Sophia Fiore",NA,NA,NA,"Height:
							5 ft 10 in (178 cm)",NA,NA,NA,NA,"9,685,467","
				2653			","Weight:
							141 lbs (64 kg)","Born:
							1991-05-22,Birthplace:
							Austin, United States of America,Height:
							5 ft 10 in (178 cm),Weight:
							141 lbs (64 kg)","0"
"Alexsis Faye",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"267,033","
				3381			","Weight:
							165 lbs (75 kg)","Born:
							1992-02-21,Birthplace:
							Ukraine,Height:
							5 ft 9 in (175 cm),Weight:
							165 lbs (75 kg),Website:
							Official Site","0"
"Arisa Nakano",NA,NA,NA,"Height:
							4 ft 11 in (150 cm)",NA,NA,NA,NA,"2,563,738","
				2630			",NA,"Born:
							1991-12-24,Birthplace:
							Japan,Height:
							4 ft 11 in (150 cm)","0"
"Belinha Baracho",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"5,951,561","
				2718			","Weight:
							104 lbs (47 kg)","Born:
							1980-08-05,Birthplace:
							Matozinhos, Brazil,Height:
							5 ft 1 in (155 cm),Weight:
							104 lbs (47 kg)","0"
"Daniella Rush",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"10,241,734","
				2779			","Weight:
							108 lbs (49 kg)","Born:
							1976-09-17,Birthplace:
							Czech Republic,Height:
							5 ft 6 in (168 cm),Weight:
							108 lbs (49 kg)","0"
"Rachel Evans",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"44,641,428","
				3006			","Weight:
							114 lbs (52 kg)","Born:
							1984-08-31,Birthplace:
							Prague, Czech Republic,Height:
							5 ft 6 in (168 cm),Weight:
							114 lbs (52 kg)","0"
"Cherry Jul",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"26,162,756","
				2974			",NA,"Born:
							1985-02-17,Birthplace:
							Russia,Height:
							5 ft 7 in (170 cm)","0"
"Sarah Shevon","Gender:
							Female","Jul 10, 1984","Measurements:
								34B-27-38","Height:
								5 ft 8 in (173 cm)","Pornstar Profile Views:
								673,189","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        11.2K        ","
        34M        ","
                                                            
                                                    2608            ","Weight:
								146 lbs (66 kg)","Gender:
							Female,Birthday:
							Jul 10, 1984,Age:
							34,Star Sign:
							Cancer,Measurements:
								34B-27-38,Height:
								5 ft 8 in (173 cm),Weight:
								146 lbs (66 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Brunette,Tattoos:
							Yes,Piercings:
							Yes,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							LV, US,Pornstar Profile Views:
								673,189,Career Status:
							Active
                        ,Career Start and End:
							
								2009 to
								Present							
						,Profile Views:
                                17,728,Videos Watched:
                                6,Joined:
                                1 year ago","1"
"Rachel Love",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"5,882,227","
				2914			","Weight:
							115 lbs (52 kg)","Born:
							1973-11-22,Birthplace:
							San Bernardino, California, United States of America,Height:
							5 ft 2 in (157 cm),Weight:
							115 lbs (52 kg),Website:
							Official Site","0"
"Kerry Marie",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"533,208","
				2996			","Weight:
							157 lbs (71 kg)","Born:
							1978-12-09,Birthplace:
							Hillingdon, Middlesex, England,Height:
							5 ft 4 in (163 cm),Weight:
							157 lbs (71 kg)","0"
"Candice Nicole",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"41,514,470","
				3030			","Weight:
							115 lbs (52 kg)","Born:
							1982-08-01,Birthplace:
							Philadelphia, Pennsylvania, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							115 lbs (52 kg)","0"
"Jenny Simons",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"25,928,807","
				3210			","Weight:
							119 lbs (54 kg)","Born:
							1988-04-11,Birthplace:
							Severocesky Kraj, Czech Republic,Height:
							5 ft 8 in (173 cm),Weight:
							119 lbs (54 kg)","0"
"Champagne",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"6,034,271","
				2240			","Weight:
							110 lbs (50 kg)","Born:
							1968-01-12,Birthplace:
							O'Neill, Nebraska, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							110 lbs (50 kg)","0"
"Brianna Bentley",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"17,239,038","
				3137			","Weight:
							130 lbs (59 kg)","Birthplace:
							Las Vegas, Nevada, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							130 lbs (59 kg)","0"
"Little Hellcat",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"11,180,644","
				3158			","Weight:
							88 lbs (40 kg)","Born:
							1985-08-31,Birthplace:
							Russia,Height:
							5 ft 4 in (163 cm),Weight:
							88 lbs (40 kg),Website:
							Official Site","0"
"Tomomi Motozawa",NA,NA,NA,NA,NA,NA,NA,NA,"518,972","
				2156			",NA,"Birthplace:
							Japan","0"
"Sabina",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"31,320","
				2948			",NA,"Born:
							1984-01-13,Birthplace:
							Czech Republic,Height:
							5 ft 5 in (165 cm)","0"
"Loni Legend",NA,NA,NA,"Height:
							5 ft 0 in (152 cm)",NA,NA,NA,NA,"3,574,245","
				2908			","Weight:
							106 lbs (48 kg)","Born:
							1995-07-14,Birthplace:
							Washington D.C., United States of America,Height:
							5 ft 0 in (152 cm),Weight:
							106 lbs (48 kg)","0"
"Chyanne Jacobs",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"18,530,150","
				3169			","Weight:
							126 lbs (57 kg)","Born:
							1984-04-19,Birthplace:
							Seattle, Washington, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							126 lbs (57 kg)","0"
"Anya Ayoung Chee",NA,NA,NA,NA,NA,NA,NA,NA,"751,203","
				7724			",NA,"Birthplace:
							New York City, New York, United States of America","0"
"Timber",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"2,017,388","
				7614			","Weight:
							106 lbs (48 kg)","Born:
							1971-01-12,Birthplace:
							Indiana, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							106 lbs (48 kg)","0"
"Kali Karinena",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"229,779","
				7292			","Weight:
							125 lbs (57 kg)","Born:
							1970-10-09,Birthplace:
							Chicago, Illinois, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							125 lbs (57 kg)","0"
"Shelly Starr",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"20,912","
				9608			","Weight:
							115 lbs (52 kg)","Birthplace:
							California, United States of America,Height:
							5 ft 2 in (157 cm),Weight:
							115 lbs (52 kg)","0"
"Malezia",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"9,218,744","
				7535			","Weight:
							110 lbs (50 kg)","Born:
							1984-04-17,Birthplace:
							Calgary, Alberta, Canada,Height:
							5 ft 5 in (165 cm),Weight:
							110 lbs (50 kg)","0"
"Heidi Brooks",NA,NA,NA,"Height:
							5 ft 10 in (178 cm)",NA,NA,NA,NA,"276,083","
				9804			","Weight:
							121 lbs (55 kg)","Born:
							1980-09-03,Birthplace:
							Burlington, Ontario, Canada,Height:
							5 ft 10 in (178 cm),Weight:
							121 lbs (55 kg)","0"
"Sabrina Snow",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"411,724","
				9185			","Weight:
							115 lbs (52 kg)","Born:
							1977-08-05,Birthplace:
							Redondo Beach, California, United States of America,Height:
							5 ft 2 in (157 cm),Weight:
							115 lbs (52 kg)","0"
"Regan Starr",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"487,809","
				9214			","Weight:
							106 lbs (48 kg)","Born:
							1976-06-27,Birthplace:
							City of Orange, California, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							106 lbs (48 kg)","0"
"Melissa Melendez",NA,NA,NA,NA,NA,NA,NA,NA,"134,493","
				9227			",NA,"Born:
							1965-08-09","0"
"Private Gwen",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"16,743","
				9424			","Weight:
							108 lbs (49 kg)","Birthplace:
							Montreal, Quebec, Canada,Height:
							5 ft 7 in (170 cm),Weight:
							108 lbs (49 kg)","0"
"Nadia Taylor",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"1,559","
				10699			",NA,"Born:
							1987-10-23,Birthplace:
							United States of America,Height:
							5 ft 1 in (155 cm)","0"
"Silvia Sun",NA,NA,NA,NA,NA,NA,NA,NA,"187,992","
				8624			",NA,"Born:
							1979-06-15,Birthplace:
							Hungary","0"
"Karen Kay",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"132,333","
				8825			","Weight:
							126 lbs (57 kg)","Birthplace:
							London, England,Height:
							5 ft 4 in (163 cm),Weight:
							126 lbs (57 kg)","0"
"Natalie Brown",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"251,447","
				7956			","Weight:
							121 lbs (55 kg)","Born:
							1985-07-29,Birthplace:
							Ukraine,Height:
							5 ft 6 in (168 cm),Weight:
							121 lbs (55 kg)","0"
"Syrah Gold",NA,NA,NA,NA,NA,NA,NA,NA,"61,368","
				12485			",NA,"","0"
"Ewe Sweet",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"2,684,811","
				11115			","Weight:
							114 lbs (52 kg)","Born:
							1989-12-20,Birthplace:
							Czech Republic,Height:
							5 ft 3 in (160 cm),Weight:
							114 lbs (52 kg)","0"
"Candy Caprice",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"984","
				11544			","Weight:
							108 lbs (49 kg)","Birthplace:
							United States of America,Height:
							5 ft 2 in (157 cm),Weight:
							108 lbs (49 kg)","0"
"Kylee Kross",NA,NA,NA,NA,NA,NA,NA,NA,"696,392","
				8803			",NA,"Birthplace:
							Cuba","0"
"Chloe Anderson",NA,NA,NA,"Height:
							5 ft 10 in (178 cm)",NA,NA,NA,NA,"2,290","
				7080			",NA,"Born:
							1981-09-13,Birthplace:
							Scotland,Height:
							5 ft 10 in (178 cm)","0"
"Carmen Blonde",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"12,907","
				11114			","Weight:
							121 lbs (55 kg)","Born:
							1980-07-23,Birthplace:
							Czech Republic,Height:
							5 ft 6 in (168 cm),Weight:
							121 lbs (55 kg)","0"
"Holly Rydem",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"3,907","
				10569			","Weight:
							99 lbs (45 kg)","Birthplace:
							Cleveland, Ohio, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							99 lbs (45 kg),Website:
							Official Site","0"
"Bella Russa",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"2,471","
				11161			","Weight:
							119 lbs (54 kg)","Born:
							1989-06-13,Birthplace:
							Russia,Height:
							5 ft 6 in (168 cm),Weight:
							119 lbs (54 kg)","0"
"Rihana Brown",NA,NA,NA,NA,NA,NA,NA,NA,"2,314","
				11912			",NA,"","0"
"Wilde",NA,NA,NA,NA,NA,NA,NA,NA,"4,363,585","
				7189			",NA,"","0"
"Emily A",NA,NA,NA,NA,NA,NA,NA,NA,"28,540,493","
				9406			",NA,"","0"
"Melodee Bliss",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"2,583,754","
				8827			","Weight:
							115 lbs (52 kg)","Born:
							1979-10-19,Birthplace:
							Henderson, Nevada, United States of America,Height:
							5 ft 2 in (157 cm),Weight:
							115 lbs (52 kg)","0"
"Gabriella Banks",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"964,353","
				7972			","Weight:
							121 lbs (55 kg)","Born:
							1982-03-07,Birthplace:
							California, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							121 lbs (55 kg)","0"
"Bibi Black",NA,NA,NA,NA,NA,NA,NA,NA,"104,493","
				10019			",NA,"","0"
"Mallory Moore",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"319,890","
				8178			",NA,"Birthplace:
							France,Height:
							5 ft 7 in (170 cm)","0"
"Holly Ryder",NA,NA,NA,NA,NA,NA,NA,NA,"1,543,681","
				9423			",NA,"Born:
							1970-12-23","0"
"Micah May",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"1,430,975","
				10004			","Weight:
							106 lbs (48 kg)","Birthplace:
							Port St Lucie, Florida, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							106 lbs (48 kg)","0"
"Lexi Sweet",NA,NA,NA,NA,NA,NA,NA,NA,"111,288","
				9271			",NA,"","0"
"Angela Devine",NA,NA,NA,NA,NA,NA,NA,NA,"336,885","
				10640			",NA,"","0"
"Sarah Jordan",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"175,360","
				9852			",NA,"Born:
							1982-11-30,Birthplace:
							Australia,Height:
							5 ft 6 in (168 cm)","0"
"Rita Black",NA,NA,NA,NA,NA,NA,NA,NA,"51,279","
				10146			",NA,"","0"
"Gabriella Moore",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"51,641","
				9307			","Weight:
							130 lbs (59 kg)","Birthplace:
							Montreal, Quebec, Canada,Height:
							5 ft 6 in (168 cm),Weight:
							130 lbs (59 kg)","0"
"Kiki Doll",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"1,015,318","
				11939			","Weight:
							106 lbs (48 kg)","Born:
							1968-09-09,Birthplace:
							Italy,Height:
							5 ft 3 in (160 cm),Weight:
							106 lbs (48 kg)","0"
"Lexie Leigh",NA,NA,NA,NA,NA,NA,NA,NA,"98,752","
				11067			",NA,"","0"
"April Rain",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"18,159","
				8957			","Weight:
							115 lbs (52 kg)","Birthplace:
							Boston, Massachusetts, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							115 lbs (52 kg)","0"
"Angel Wildfire",NA,NA,NA,NA,NA,NA,NA,NA,"7,974","
				13888			",NA,"","0"
"Tallulah",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"989,152","
				7373			",NA,"Birthplace:
							United Kingdom,Height:
							5 ft 6 in (168 cm)","0"
"Jordanna Fox",NA,NA,NA,NA,NA,NA,NA,NA,"1,574,449","
				9396			",NA,"","0"
"Estella Leon",NA,NA,NA,NA,NA,NA,NA,NA,"1,746,281","
				8506			",NA,"","0"
"Kitty Sixx",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"1,400,003","
				9480			","Weight:
							121 lbs (55 kg)","Born:
							1980-05-13,Birthplace:
							Debrecen, Hungary,Height:
							5 ft 9 in (175 cm),Weight:
							121 lbs (55 kg)","0"
"Naomi Bell",NA,NA,NA,NA,NA,NA,NA,NA,"18,262","
				10266			",NA,"Born:
							1987-07-27,Birthplace:
							Budapest, Hungary","0"
"Jenny Blair",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"80,825","
				11104			",NA,"Born:
							1981-08-10,Birthplace:
							Kalocsa, Hungary,Height:
							5 ft 2 in (157 cm)","0"
"Cassie Courtland",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"3,006,646","
				8214			","Weight:
							99 lbs (45 kg)","Born:
							1982-12-03,Birthplace:
							Atlanta, Georgia, United States of America,Height:
							5 ft 1 in (155 cm),Weight:
							99 lbs (45 kg)","0"
"Mahogany Bliss",NA,NA,NA,NA,NA,NA,NA,NA,"2,363,464","
				8448			",NA,"","0"
