"name","gender","age","measurements","height","profile_view","status","orientation","subscribe","video_view","rank","weight","info_text","verified"
"Natalia Starr","Gender:
							Female","Mar 22, 1993","Measurements:
								34D-26-34","Height:
								5 ft 8 in (173 cm)","Pornstar Profile Views:
								6,262,293","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        80.8K        ","
        155M        ","
                                                            
                                                    204            ","Weight:
								126 lbs (57 kg)","Gender:
							Female,Birthday:
							Mar 22, 1993,Age:
							25,Star Sign:
							Aries,Measurements:
								34D-26-34,Height:
								5 ft 8 in (173 cm),Weight:
								126 lbs (57 kg),Ethnicity:
								White,Background:
								Polish,Hair Color:
								Blonde,Tattoos:
							Yes,Piercings:
							Yes,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Woodland Hills, US,Pornstar Profile Views:
								6,262,293,Career Status:
							Active
                        ,Career Start and End:
							
								2012 to
								Present							
						,Profile Views:
                                102,799,Videos Watched:
                                1,Joined:
                                1 year ago","1"
"Elena Koshka","Gender:
							Female","Jan 1, 1996","Measurements:
								34B-23-34","Height:
								6 ft 0 in (183 cm)","Pornstar Profile Views:
								3,432,522","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        77.5K        ","
        83M        ","
                                                            
                                                    182            ","Weight:
								130 lbs (59 kg)","Gender:
							Female,Birthday:
							Jan 1, 1996,Age:
							22,Measurements:
								34B-23-34,Height:
								6 ft 0 in (183 cm),Weight:
								130 lbs (59 kg),Ethnicity:
								White,Background:
								Russian,Hair Color:
								Brunette,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Los Angeles, US,Pornstar Profile Views:
								3,432,522,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                209,407,Videos Watched:
                                27,Joined:
                                7 months ago","1"
"AJ Applegate",NA,"1989-09-23",NA,"Height:
						5 ft 2 in (157 cm)",NA,NA,NA,NA,"110,671,098","
				162			","Weight:
						119 lbs (54 kg)","Born:
						1989-09-23,Birthplace:
						New York City, New York, United States of America,Height:
						5 ft 2 in (157 cm),Weight:
						119 lbs (54 kg)","0"
"Cherokee D Ass","Gender:
							Female","Feb 11, 1976","Measurements:
								36D-30-47","Height:
								5 ft 3 in (160 cm)","Pornstar Profile Views:
								3,291,130","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        40.7K        ","
        117M        ","
                                                            
                                                    157            ","Weight:
								150 lbs (68 kg)","Gender:
							Female,Birthday:
							Feb 11, 1976,Age:
							42,Star Sign:
							Aquarius,Measurements:
								36D-30-47,Height:
								5 ft 3 in (160 cm),Weight:
								150 lbs (68 kg),Ethnicity:
								Black,Background:
								American,Hair Color:
								Black,Tattoos:
							Yes,Interests and hobbies:
								Traveling, Reading, Sex, And Cooking,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Los angeles, US,Pornstar Profile Views:
								3,291,130,Career Status:
							Active
                        ,Career Start and End:
							
								1999 to
								Present							
						,Profile Views:
                                46,098,Videos Watched:
                                623,Joined:
                                2 months ago","1"
"Yui Hatano",NA,"1988-05-24",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"9,372,283","
				188			","Weight:
						104 lbs (47 kg)","Born:
						1988-05-24,Birthplace:
						Kyoto Prefecture, Japan,Height:
						5 ft 4 in (163 cm),Weight:
						104 lbs (47 kg)","0"
"Anya Olsen",NA,"1994-09-27",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"212,765,137","
				215			","Weight:
						110 lbs (50 kg)","Born:
						1994-09-27,Birthplace:
						Oneonta, New York, United States of America,Height:
						5 ft 4 in (163 cm),Weight:
						110 lbs (50 kg)","0"
"Katie Banks","Gender:
							Female","Mar 22, 1987","Measurements:
								30I-24-36","Height:
								5 ft 5 in (165 cm)","Pornstar Profile Views:
								2,767,347","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        106K        ","
        52.2M        ","
                                                            
                                                    198            ","Weight:
								112 lbs (51 kg)","Gender:
							Female,Birthday:
							Mar 22, 1987,Age:
							31,Star Sign:
							Leo,Measurements:
								30I-24-36,Height:
								5 ft 5 in (165 cm),Weight:
								112 lbs (51 kg),Ethnicity:
								White,Background:
								Canadian,Hair Color:
								Brunette,Tattoos:
							Yes,Piercings:
							Yes,Interests and hobbies:
								I love to read, watch movies, work out, play with my puppies, build cosplay and sexy outfits, dance, anything scifi or space oriented is the bomb,Relationship status:
							Taken,Interested in:
							Guys and Girls,City and Country:
							Vancouver, CA,Turn Ons:
								I’m most free with someone who loves to laugh with me, who is confident not cocky, who has a soft spot for little dogs!,Turn Offs:
								Rude, loud, self-absorbed, arrogant guys who make fun of little dogs and old people :S,Pornstar Profile Views:
								2,767,347,Career Status:
							Active
                        ,Career Start and End:
							
								2010 to
								Present							
						,Profile Views:
                                589,628,Videos Watched:
                                348,Joined:
                                3 years ago","1"
"Ryan Conner","Gender:
							Female","Jan 1, 2000","Measurements:
								34DD-28-36","Height:
								5 ft 8 in (173 cm)","Pornstar Profile Views:
								3,030,010","Career Status:
							Inactive
                        ","Interested in:
							Guys and Girls","
        39.6K        ","
        61.9M        ","
                                    
                                178            ","Weight:
								130 lbs (59 kg)","Gender:
							Female,Birthday:
							Jan 1, 2000,Age:
							18,Star Sign:
							Aquarius,Measurements:
								34DD-28-36,Height:
								5 ft 8 in (173 cm),Weight:
								130 lbs (59 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Blonde,Tattoos:
							Yes,Piercings:
							Yes,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Las Vegas, US,Pornstar Profile Views:
								3,030,010,Career Status:
							Inactive
                        ,Career Start and End:
							
								1999 to
								2005							
						,Profile Views:
                                90,751,Videos Watched:
                                14,Joined:
                                9 months ago","1"
"Nina Elle",NA,"Ludwigshafen, Rheinland-Pfalz, Germany",NA,"Height:
						5 ft 5 in (165 cm)",NA,NA,NA,NA,"257,234,933","
				200			","Weight:
						115 lbs (52 kg)","Birthplace:
						Ludwigshafen, Rheinland-Pfalz, Germany,Height:
						5 ft 5 in (165 cm),Weight:
						115 lbs (52 kg)","0"
"Jenny Blighe","Gender:
							Female","Mar 2, 1988","Measurements:
								36C-24-30","Height:
								5 ft 7 in (170 cm)","Pornstar Profile Views:
								6,063,931","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        234K        ","
        162M        ","
                                                            
                                                    210            ","Weight:
								110 lbs (50 kg)","Gender:
							Female,Birthday:
							Mar 2, 1988,Age:
							30,Measurements:
								36C-24-30,Height:
								5 ft 7 in (170 cm),Weight:
								110 lbs (50 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Red,Tattoos:
							Yes,Relationship status:
							Single,Interested in:
							Guys and Girls,Hometown:
							visit me on MyFreeCams 11pmCST mfc.im/jennyblighe,City and Country:
							ARKANSAS, US,Pornstar Profile Views:
								6,063,931,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                4,224,421,Videos Watched:
                                139,Joined:
                                2 years ago","1"
"Ava Dalush",NA,"1989-06-23",NA,"Height:
						5 ft 0 in (152 cm)",NA,NA,NA,NA,"91,928,240","
				320			","Weight:
						119 lbs (54 kg)","Born:
						1989-06-23,Birthplace:
						Mansfield, United Kingdom,Height:
						5 ft 0 in (152 cm),Weight:
						119 lbs (54 kg)","0"
"Naomi Russell",NA,"1983-09-25",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"99,030,203","
				197			","Weight:
						130 lbs (59 kg)","Born:
						1983-09-25,Birthplace:
						Los Angeles, California, United States of America,Height:
						5 ft 7 in (170 cm),Weight:
						130 lbs (59 kg)","0"
"Larkin Love","Gender:
							Female","Oct 31, 1992","Measurements:
								36H-28-37","Height:
								5 ft 5 in (165 cm)","Pornstar Profile Views:
								5,176,991","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        121K        ","
        55.4M        ","
                                                            
                                                    214            ","Weight:
								128 lbs (58 kg)","Gender:
							Female,Birthday:
							Oct 31, 1992,Age:
							26,Star Sign:
							Scorpio,Measurements:
								36H-28-37,Height:
								5 ft 5 in (165 cm),Weight:
								128 lbs (58 kg),Ethnicity:
								White,Background:
								American, German,Hair Color:
								Black,Tattoos:
							Yes,Piercings:
							Yes,Interests and hobbies:
								Travel, cuisine, literature, reptiles, psychology, visual art.,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							Tampa, US,Pornstar Profile Views:
								5,176,991,Career Status:
							Active
                        ,Career Start and End:
							
								2011 to
								Present							
						,Profile Views:
                                588,554,Videos Watched:
                                135,Joined:
                                3 years ago","1"
"Holly Hendrix",NA,"1997-04-20",NA,"Height:
						4 ft 9 in (145 cm)",NA,NA,NA,NA,"127,108,452","
				196			","Weight:
						97 lbs (44 kg)","Born:
						1997-04-20,Birthplace:
						Lafayette, Indiana, United States of America,Height:
						4 ft 9 in (145 cm),Weight:
						97 lbs (44 kg)","0"
"Jenna Haze",NA,"1982-02-22",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"146,886,345","
				199			","Weight:
						93 lbs (42 kg)","Born:
						1982-02-22,Birthplace:
						Fullerton, California, United States of America,Height:
						5 ft 3 in (160 cm),Weight:
						93 lbs (42 kg)","0"
"Lucie Wilde",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"103,611,387","
				177			","Weight:
							123 lbs (56 kg)","Born:
							1996-01-11,Birthplace:
							Prague, Czech Republic,Height:
							5 ft 6 in (168 cm),Weight:
							123 lbs (56 kg),Website:
							Official Site","0"
"Brianna Beach",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"70,237,198","
				216			","Weight:
							126 lbs (57 kg)","Born:
							1976-11-08,Birthplace:
							Sandusky, Ohio, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							126 lbs (57 kg)","0"
"Aria Alexander",NA,"1995-03-25",NA,"Height:
						5 ft 5 in (165 cm)",NA,NA,NA,NA,"142,580,110","
				180			","Weight:
						112 lbs (51 kg)","Born:
						1995-03-25,Birthplace:
						Houston, Texas, United States of America,Height:
						5 ft 5 in (165 cm),Weight:
						112 lbs (51 kg)","0"
"Lucy Li",NA,"1994-01-04",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"93,774,293","
				211			","Weight:
						115 lbs (52 kg)","Born:
						1994-01-04,Birthplace:
						Czech Republic,Height:
						5 ft 7 in (170 cm),Weight:
						115 lbs (52 kg)","0"
"Ava Taylor",NA,"1995-06-14",NA,"Height:
						5 ft 6 in (168 cm)",NA,NA,NA,NA,"170,755,805","
				207			","Weight:
						106 lbs (48 kg)","Born:
						1995-06-14,Birthplace:
						Chicago, Illinois, United States of America,Height:
						5 ft 6 in (168 cm),Weight:
						106 lbs (48 kg)","0"
"Skin Diamond",NA,"1987-02-18",NA,"Height:
						5 ft 5 in (165 cm)",NA,NA,NA,NA,"205,140,489","
				225			","Weight:
						110 lbs (50 kg)","Born:
						1987-02-18,Birthplace:
						United States of America,Height:
						5 ft 5 in (165 cm),Weight:
						110 lbs (50 kg)","0"
"Bree Olson",NA,"1986-10-07",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"88,938,060","
				219			","Weight:
						110 lbs (50 kg)","Born:
						1986-10-07,Birthplace:
						Houston, Texas, United States of America,Height:
						5 ft 3 in (160 cm),Weight:
						110 lbs (50 kg)","0"
"Ella Hughes","Gender:
							Female","Jun 13, 1995","Measurements:
								34AA-23-35","Height:
								5 ft 1 in (155 cm)","Pornstar Profile Views:
								2,941,522","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        73.8K        ","
        49M        ","
                                                            
                                                    279            ","Weight:
								110 lbs (50 kg)","Gender:
							Female,Birthday:
							Jun 13, 1995,Age:
							23,Star Sign:
							Gemini,Measurements:
								34AA-23-35,Height:
								5 ft 1 in (155 cm),Weight:
								110 lbs (50 kg),Ethnicity:
								White,Background:
								British,Hair Color:
								Red,Tattoos:
							Yes,Relationship status:
							Single,Interested in:
							Guys and Girls,Hometown:
							Birmingham, UK,City and Country:
							London, GB,Pornstar Profile Views:
								2,941,522,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                154,182,Videos Watched:
                                19,Joined:
                                5 months ago","1"
"Maserati",NA,"1986-01-08",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"63,219,658","
				239			","Weight:
						150 lbs (68 kg)","Born:
						1986-01-08,Birthplace:
						Kingston, Jamaica,Height:
						5 ft 4 in (163 cm),Weight:
						150 lbs (68 kg)","0"
"Lily Rader",NA,"1996-08-15",NA,"Height:
						5 ft 6 in (168 cm)",NA,NA,NA,NA,"120,273,356","
				242			","Weight:
						115 lbs (52 kg)","Born:
						1996-08-15,Birthplace:
						Akron, Ohio, United States of America,Height:
						5 ft 6 in (168 cm),Weight:
						115 lbs (52 kg)","0"
"Franceska Jaimes",NA,"1985-09-20",NA,"Height:
						5 ft 8 in (173 cm)",NA,NA,NA,NA,"110,667,831","
				201			","Weight:
						126 lbs (57 kg)","Born:
						1985-09-20,Birthplace:
						Bogota, Colombia,Height:
						5 ft 8 in (173 cm),Weight:
						126 lbs (57 kg)","0"
"Julianna Vega",NA,"Cuba",NA,"Height:
						5 ft 5 in (165 cm)",NA,NA,NA,NA,"148,654,244","
				222			","Weight:
						114 lbs (52 kg)","Birthplace:
						Cuba,Height:
						5 ft 5 in (165 cm),Weight:
						114 lbs (52 kg)","0"
"Shyla Stylez",NA,"1982-09-23",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"166,611,159","
				231			","Weight:
						108 lbs (49 kg)","Born:
						1982-09-23,Birthplace:
						British Columbia, Canada,Height:
						5 ft 3 in (160 cm),Weight:
						108 lbs (49 kg)","0"
"Skyla Novea",NA,"1994-05-07",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"87,759,828","
				202			","Weight:
						115 lbs (52 kg)","Born:
						1994-05-07,Birthplace:
						United States of America,Height:
						5 ft 4 in (163 cm),Weight:
						115 lbs (52 kg)","0"
"April O'Neil",NA,"1987-04-07",NA,"Height:
						5 ft 1 in (155 cm)",NA,NA,NA,NA,"169,719,935","
				245			","Weight:
						88 lbs (40 kg)","Born:
						1987-04-07,Birthplace:
						Phoenix, Arizona, United States of America,Height:
						5 ft 1 in (155 cm),Weight:
						88 lbs (40 kg)","0"
"Mistress T","Gender:
							Female","Apr 28, 1976","Measurements:
								32C-24-34","Height:
								5 ft 0 in (152 cm)","Pornstar Profile Views:
								1,791,325","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        34.7K        ","
        32.4M        ","
                                                            
                                                    224            ","Weight:
								114 lbs (52 kg)","Gender:
							Female,Birthday:
							Apr 28, 1976,Age:
							42,Measurements:
								32C-24-34,Height:
								5 ft 0 in (152 cm),Weight:
								114 lbs (52 kg),Ethnicity:
								White,Background:
								Canadian,Hair Color:
								Blonde,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							Vancouver, CA,Pornstar Profile Views:
								1,791,325,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                190,602,Videos Watched:
                                109,Joined:
                                1 year ago","1"
"Apolonia Lapiedra",NA,"1992-04-27",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"16,424,701","
				332			","Weight:
						101 lbs (46 kg)","Born:
						1992-04-27,Birthplace:
						Spain,Height:
						5 ft 3 in (160 cm),Weight:
						101 lbs (46 kg)","0"
"Abigail Mac","Gender:
							Female","Jun 2, 1988","Measurements:
								34D-34-36","Height:
								5 ft 2 in (157 cm)","Pornstar Profile Views:
								5,067,180","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        62.1K        ","
        150M        ","
                                                            
                                                    217            ","Weight:
								108 lbs (49 kg)","Gender:
							Female,Birthday:
							Jun 2, 1988,Age:
							30,Star Sign:
							Gemini,Measurements:
								34D-34-36,Height:
								5 ft 2 in (157 cm),Weight:
								108 lbs (49 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Brunette,Interests and hobbies:
								Working out, stand up paddle boarding, traveling, eating, sleeping,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Los Angeles, US,Turn Ons:
								Intellect, good conversation, females working out, strong backs and abs,Turn Offs:
								ego,Pornstar Profile Views:
								5,067,180,Career Status:
							Active
                        ,Career Start and End:
							
								2012 to
								Present							
						,Profile Views:
                                156,546,Videos Watched:
                                374,Joined:
                                1 year ago","1"
"Monique Alexander",NA,"1982-05-26",NA,"Height:
						5 ft 5 in (165 cm)",NA,NA,NA,NA,"87,575,368","
				258			","Weight:
						106 lbs (48 kg)","Born:
						1982-05-26,Birthplace:
						Vallejo, California, United States of America,Height:
						5 ft 5 in (165 cm),Weight:
						106 lbs (48 kg)","0"
"Noelle Easton","Gender:
							Female","Dec 17, 1994","Measurements:
								38DD-26-36","Height:
								5 ft 4 in (163 cm)","Pornstar Profile Views:
								5,778,998","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        79.9K        ","
        54.8M        ","
                                                            
                                                    295            ","Weight:
								134 lbs (61 kg)","Gender:
							Female,Birthday:
							Dec 17, 1994,Age:
							23,Star Sign:
							Sagittarius,Measurements:
								38DD-26-36,Height:
								5 ft 4 in (163 cm),Weight:
								134 lbs (61 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Brunette,Tattoos:
							Yes,Piercings:
							Yes,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							Las Vegas, US,Pornstar Profile Views:
								5,778,998,Career Status:
							Active
                        ,Career Start and End:
							
								2013 to
								Present							
						,Profile Views:
                                131,774,Videos Watched:
                                242,Joined:
                                1 year ago","1"
"Tera Patrick",NA,"1976-07-25",NA,"Height:
						5 ft 9 in (175 cm)",NA,NA,NA,NA,"33,494,878","
				238			","Weight:
						121 lbs (55 kg)","Born:
						1976-07-25,Birthplace:
						Great Falls, Montana, United States of America,Height:
						5 ft 9 in (175 cm),Weight:
						121 lbs (55 kg)","0"
"Reagan Foxx","Gender:
							Female","Apr 12, 1975","Measurements:
								34DDD-26-36","Height:
								5 ft 9 in (175 cm)","Pornstar Profile Views:
								1,208,810","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        29.8K        ","
        66.2M        ","
                                                            
                                                    280            ","Weight:
								140 lbs (64 kg)","Gender:
							Female,Birthday:
							Apr 12, 1975,Age:
							43,Measurements:
								34DDD-26-36,Height:
								5 ft 9 in (175 cm),Weight:
								140 lbs (64 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Brunette,Interests and hobbies:
								Arizona Cardinals, UK Wildcats & SEX,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							Scottsdale, US,Turn Ons:
								Guys and Girls that can make me laugh and carry on a conversation.  Love to flirt with both guys and girls.  Sex with my hitachi.,Turn Offs:
								Stuck up opinionated people,Pornstar Profile Views:
								1,208,810,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                155,423,Videos Watched:
                                183,Joined:
                                2 years ago","1"
"Gia Paige","Gender:
							Female","Jun 18, 1990","Measurements:
								32B-24-34","Height:
								5 ft 2 in (157 cm)","Pornstar Profile Views:
								3,699,105","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        84.6K        ","
        88.3M        ","
                                                            
                                                    205            ","Weight:
								110 lbs (50 kg)","Gender:
							Female,Birthday:
							Jun 18, 1990,Age:
							28,Measurements:
								32B-24-34,Height:
								5 ft 2 in (157 cm),Weight:
								110 lbs (50 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Brunette,Tattoos:
							Yes,Piercings:
							Yes,Relationship status:
							Single,Interested in:
							Guys and Girls,Hometown:
							Taylor, MI,City and Country:
							Taylor, MI, US,Pornstar Profile Views:
								3,699,105,Career Status:
							Active
                        ,Career Start and End:
							
								2015 to
								Present							
						,Profile Views:
                                134,052,Videos Watched:
                                36,Joined:
                                2 years ago","1"
"Dolly Little","Gender:
							Female","May 25, 1995","Measurements:
								28A-22-32","Height:
								4 ft 9 in (145 cm)","Pornstar Profile Views:
								4,086,912","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        84.4K        ","
        61M        ","
                                                            
                                                    253            ","Weight:
								86 lbs (39 kg)","Gender:
							Female,Birthday:
							May 25, 1995,Age:
							23,Star Sign:
							Gemini,Measurements:
								28A-22-32,Height:
								4 ft 9 in (145 cm),Weight:
								86 lbs (39 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Red,Interests and hobbies:
								I love making all my own health and beauty products! Some of my favorite things to make at the moment are organic lye soap, lip balm, lotion, and Kombucha soda! I also really enjoy income tax law and recently completed a course in basic tax law and individual tax return preparation!,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Miami, US,Turn Ons:
								DD/lg, lg/lg, Forced lesbianism, cock sucking, deep throating, bimbofication, high heels and mini skirts, business suits, rough sex, facial abuse, consensual non-consent, big fluffy princess dresses, school uniforms, fisting, gaping, HUGE toys, forced orgasms, vibrators, pussy pumping, the list goes on!,Pornstar Profile Views:
								4,086,912,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                331,202,Videos Watched:
                                45,Joined:
                                3 years ago","1"
"Shay Evans",NA,NA,NA,"Height:
							5 ft 0 in (152 cm)",NA,NA,NA,NA,"59,580,100","
				265			","Weight:
							93 lbs (42 kg)","Born:
							1991-09-27,Birthplace:
							Florida, United States of America,Height:
							5 ft 0 in (152 cm),Weight:
							93 lbs (42 kg)","0"
"Katee Owen",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"84,820","
				358			","Weight:
							110 lbs (50 kg)","Birthplace:
							United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							110 lbs (50 kg)","0"
"Anya Ivy",NA,"1992-01-28",NA,"Height:
						5 ft 2 in (157 cm)",NA,NA,NA,NA,"91,527,742","
				266			","Weight:
						110 lbs (50 kg)","Born:
						1992-01-28,Birthplace:
						Atlanta, Georgia, United States of America,Height:
						5 ft 2 in (157 cm),Weight:
						110 lbs (50 kg)","0"
"Yhivi",NA,"1994-11-05",NA,"Height:
						5 ft 1 in (155 cm)",NA,NA,NA,NA,"46,962,623","
				232			","Weight:
						110 lbs (50 kg)","Born:
						1994-11-05,Birthplace:
						California, United States of America,Height:
						5 ft 1 in (155 cm),Weight:
						110 lbs (50 kg)","0"
"Jada Fire",NA,"1976-09-01",NA,"Height:
						5 ft 0 in (152 cm)",NA,NA,NA,NA,"158,982,390","
				236			","Weight:
						115 lbs (52 kg)","Born:
						1976-09-01,Birthplace:
						Los Angeles, California, United States of America,Height:
						5 ft 0 in (152 cm),Weight:
						115 lbs (52 kg)","0"
"Maribel Guardia",NA,NA,NA,NA,NA,NA,NA,NA,"6,902","
				2312			",NA,"","0"
"Natasha Marley",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"14,422,868","
				2653			","Weight:
							108 lbs (49 kg)","Born:
							1984-06-20,Birthplace:
							Aldershot, England,Height:
							5 ft 6 in (168 cm),Weight:
							108 lbs (49 kg)","0"
"Kristina Milan",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"4,662,608","
				2362			","Weight:
							143 lbs (65 kg)","Born:
							1986-03-14,Birthplace:
							San Juan, Puerto Rico,Height:
							5 ft 6 in (168 cm),Weight:
							143 lbs (65 kg),Website:
							Official Site","0"
"Ainslee Divine",NA,NA,NA,NA,NA,NA,NA,NA,"96,739","
				1974			",NA,"Website:
							Official Site","0"
"Ava Alvares",NA,"1985-01-25",NA,"Height:
						5 ft 7 in (170 cm)",NA,NA,NA,NA,"27,492,139","
				2248			","Weight:
						117 lbs (53 kg)","Born:
						1985-01-25,Birthplace:
						Miami, Florida, United States of America,Height:
						5 ft 7 in (170 cm),Weight:
						117 lbs (53 kg)","0"
"Nina Roberts",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"7,748,567","
				2234			","Weight:
							110 lbs (50 kg)","Born:
							1979-04-29,Birthplace:
							Villecrennes, France,Height:
							5 ft 5 in (165 cm),Weight:
							110 lbs (50 kg)","0"
"Alana Cruise",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"60,393,574","
				1894			","Weight:
							110 lbs (50 kg)","Born:
							1981-01-06,Birthplace:
							Los Angeles, California, United States of America,Height:
							5 ft 2 in (157 cm),Weight:
							110 lbs (50 kg)","0"
"Devyn Devine",NA,NA,NA,"Height:
							4 ft 10 in (147 cm)",NA,NA,NA,NA,"9,817,247","
				2441			","Weight:
							130 lbs (59 kg)","Born:
							1977-02-07,Birthplace:
							Brooklyn, New York, United States of America,Height:
							4 ft 10 in (147 cm),Weight:
							130 lbs (59 kg)","0"
"Paulina James",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"11,474,599","
				2374			","Weight:
							106 lbs (48 kg)","Born:
							1986-10-29,Birthplace:
							Newport Beach, California, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							106 lbs (48 kg)","0"
"Tiffany Taylor",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"12,748,457","
				2309			","Weight:
							110 lbs (50 kg)","Born:
							1980-12-06,Birthplace:
							Los Angeles, California, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							110 lbs (50 kg)","0"
"Crystal Clear",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"9,598,484","
				2291			","Weight:
							115 lbs (52 kg)","Born:
							1986-08-05,Birthplace:
							Hammond, Louisiana, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							115 lbs (52 kg)","0"
"Peyton Robbie",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"56,427,463","
				2167			","Weight:
							141 lbs (64 kg)","Born:
							1997-07-09,Birthplace:
							San Diego, California, United States of America,Height:
							5 ft 9 in (175 cm),Weight:
							141 lbs (64 kg)","0"
"Miyabi",NA,NA,NA,NA,NA,NA,NA,NA,"423,290","
				1432			",NA,"","0"
"Naughty Girl",NA,NA,NA,NA,NA,NA,NA,NA,"143,008","
				2359			",NA,"","0"
"Diana Doll",NA,"1976-07-22",NA,"Height:
						5 ft 6 in (168 cm)",NA,NA,NA,NA,"33,385,646","
				2292			","Weight:
						110 lbs (50 kg)","Born:
						1976-07-22,Birthplace:
						Liptovsky Mikulas, Slovakia,Height:
						5 ft 6 in (168 cm),Weight:
						110 lbs (50 kg)","0"
"Nikki Kay",NA,NA,NA,NA,NA,NA,NA,NA,"32,400,757","
				2486			",NA,"Born:
							1997-10-19,Birthplace:
							Miami, Florida, United States of America","0"
"Eva Longoria",NA,NA,NA,NA,NA,NA,NA,NA,"2,148,860","
				2242			",NA,"Born:
							1975-03-15","0"
"Emy Reyes",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"10,735,296","
				2871			","Weight:
							99 lbs (45 kg)","Born:
							1987-06-01,Birthplace:
							Miami, Florida,Height:
							5 ft 1 in (155 cm),Weight:
							99 lbs (45 kg)","0"
"Addison Lee",NA,NA,NA,NA,NA,NA,NA,NA,"6,512,428","
				2510			",NA,"Birthplace:
							United States of America","0"
"Carmen Ross",NA,"1987-07-02",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"1,453,155","
				2347			","Weight:
						121 lbs (55 kg)","Born:
						1987-07-02,Birthplace:
						Florida, United States of America,Height:
						5 ft 4 in (163 cm),Weight:
						121 lbs (55 kg)","0"
